Time,Flow Set Point,Flow Measured Value,Pump Output,Flow PG,Flow I,Flow D,PID Area
46.301;2.00;2.00;55.69;2.00;0.80;0.20;1
46.410;2.00;1.97;61.96;2.00;0.80;0.20;1
46.504;2.00;1.99;56.86;2.00;0.80;0.20;1
46.613;2.00;1.99;58.43;2.00;0.80;0.20;1
46.707;2.00;2.00;56.08;2.00;0.80;0.20;1
46.816;2.00;2.00;57.65;2.00;0.80;0.20;1
46.910;2.00;2.01;55.29;2.00;0.80;0.20;1
47.003;2.00;2.01;56.86;2.00;0.80;0.20;1
47.112;2.00;2.01;56.86;2.00;0.80;0.20;1
47.206;2.00;2.00;59.22;2.00;0.80;0.20;1
47.315;2.00;2.00;57.65;2.00;0.80;0.20;1
47.409;2.00;2.00;57.65;2.00;0.80;0.20;1
47.502;2.00;2.00;57.65;2.00;0.80;0.20;1
47.612;2.00;1.99;60.00;2.00;0.80;0.20;1
47.705;2.00;2.00;56.08;2.00;0.80;0.20;1
47.814;2.00;2.00;57.65;2.00;0.80;0.20;1
47.908;2.00;1.99;60.00;2.00;0.80;0.20;1
48.002;2.00;2.01;53.33;2.00;0.80;0.20;1
48.111;2.00;2.00;59.22;2.00;0.80;0.20;1
48.204;2.00;1.99;60.00;2.00;0.80;0.20;1
48.314;2.00;1.99;58.43;2.00;0.80;0.20;1
48.407;2.00;2.00;56.08;2.00;0.80;0.20;1
48.501;2.00;1.99;60.39;2.00;0.80;0.20;1
48.610;2.00;2.00;56.47;2.00;0.80;0.20;1
48.704;2.00;2.01;55.29;2.00;0.80;0.20;1
48.813;2.00;2.00;59.22;2.00;0.80;0.20;1
48.906;2.00;2.00;57.65;2.00;0.80;0.20;1
49.016;2.00;2.00;57.65;2.00;0.80;0.20;1
49.109;2.00;2.01;55.29;2.00;0.80;0.20;1
49.203;2.00;2.00;59.22;2.00;0.80;0.20;1
49.312;2.00;2.00;57.65;2.00;0.80;0.20;1
49.406;2.00;2.00;57.65;2.00;0.80;0.20;1
49.515;2.00;2.01;55.29;2.00;0.80;0.20;1
49.608;2.00;2.01;56.86;2.00;0.80;0.20;1
49.702;2.00;2.01;56.47;2.00;0.80;0.20;1
49.811;2.00;2.00;58.82;2.00;0.80;0.20;1
49.905;2.00;1.99;60.00;2.00;0.80;0.20;1
50.014;2.00;1.99;58.43;2.00;0.80;0.20;1
50.108;1.00;1.99;0.00;2.00;0.80;0.20;1
50.201;1.00;1.96;0.00;2.00;0.80;0.20;1
50.310;1.00;1.83;3.53;2.00;0.80;0.20;1
50.404;1.00;1.67;13.73;2.00;0.80;0.20;1
50.513;1.00;1.48;21.18;2.00;0.80;0.20;1
50.607;1.00;1.32;28.24;2.00;0.80;0.20;1
50.716;1.00;1.19;29.02;2.00;0.80;0.20;1
50.810;1.00;1.15;20.78;2.00;0.80;0.20;1
50.903;1.00;1.09;25.10;2.00;0.80;0.20;1
51.012;1.00;1.08;20.00;2.00;0.80;0.20;1
51.106;1.00;1.09;15.29;2.00;0.80;0.20;1
51.215;1.00;1.07;20.78;2.00;0.80;0.20;1
51.309;1.00;1.07;17.65;2.00;0.80;0.20;1
51.402;1.00;1.04;22.35;2.00;0.80;0.20;1
51.512;1.00;1.01;23.14;2.00;0.80;0.20;1
51.605;1.00;1.00;22.75;2.00;0.80;0.20;1
51.714;1.00;0.99;23.53;2.00;0.80;0.20;1
51.808;1.00;1.00;19.61;2.00;0.80;0.20;1
51.902;1.00;1.00;21.18;2.00;0.80;0.20;1
52.011;1.00;1.00;21.18;2.00;0.80;0.20;1
52.104;1.00;1.00;21.18;2.00;0.80;0.20;1
52.214;1.00;1.00;21.18;2.00;0.80;0.20;1
52.307;1.00;1.03;16.08;2.00;0.80;0.20;1
52.401;1.00;1.01;21.96;2.00;0.80;0.20;1
52.510;1.00;0.99;24.71;2.00;0.80;0.20;1
52.604;1.00;0.97;24.31;2.00;0.80;0.20;1
52.713;1.00;0.97;23.14;2.00;0.80;0.20;1
52.806;1.00;0.97;23.14;2.00;0.80;0.20;1
52.916;1.00;0.99;21.18;2.00;0.80;0.20;1
53.009;1.00;0.99;22.75;2.00;0.80;0.20;1
53.103;1.00;1.01;17.65;2.00;0.80;0.20;1
53.212;1.00;1.01;20.78;2.00;0.80;0.20;1
53.306;1.00;1.01;20.78;2.00;0.80;0.20;1
53.415;1.00;1.01;20.78;2.00;0.80;0.20;1
53.508;1.00;1.01;20.39;2.00;0.80;0.20;1
53.602;1.00;1.01;20.39;2.00;0.80;0.20;1
53.711;1.00;1.00;22.75;2.00;0.80;0.20;1
53.805;1.00;0.99;23.92;2.00;0.80;0.20;1
53.914;1.00;0.99;22.35;2.00;0.80;0.20;1
54.008;1.00;1.00;19.61;2.00;0.80;0.20;1
54.101;1.00;1.00;21.57;2.00;0.80;0.20;1
54.210;1.00;1.00;21.57;2.00;0.80;0.20;1
54.304;1.00;1.00;21.57;2.00;0.80;0.20;1
54.413;1.00;1.00;21.57;2.00;0.80;0.20;1
54.507;1.00;1.01;18.82;2.00;0.80;0.20;1
54.616;1.00;1.01;20.39;2.00;0.80;0.20;1
54.710;1.00;1.01;20.39;2.00;0.80;0.20;1
54.803;1.00;1.01;20.39;2.00;0.80;0.20;1
54.912;1.00;1.00;22.35;2.00;0.80;0.20;1
55.006;1.00;1.00;21.18;2.00;0.80;0.20;1
55.115;1.00;1.01;18.82;2.00;0.80;0.20;1
55.209;1.00;0.99;25.10;2.00;0.80;0.20;1
55.302;1.00;1.00;19.22;2.00;0.80;0.20;1
55.412;1.00;1.00;21.18;2.00;0.80;0.20;1
55.505;1.00;1.00;21.18;2.00;0.80;0.20;1
55.614;1.00;1.01;18.82;2.00;0.80;0.20;1
55.708;1.00;0.99;25.10;2.00;0.80;0.20;1
