Time,Flow Set Point,Flow Measured Value,Pump Output,Flow PG,Flow I,Flow D,PID Area
49.702,1.5,1.49,36.08,1,0.8,0.2,1
49.811,1.5,1.49,36.08,1,0.8,0.2,1
49.905,1.5,1.51,34.51,1,0.8,0.2,1
50.014,1.5,1.51,35.69,1,0.8,0.2,1
50.107,1.5,1.49,36.86,1,0.8,0.2,1
50.201,1.5,1.51,34.51,1,0.8,0.2,1
50.31,1.5,1.51,35.29,1,0.8,0.2,1
50.404,1.5,1.49,36.86,1,0.8,0.2,1
50.513,1.5,1.49,36.08,1,0.8,0.2,1
50.607,1.5,1.51,34.51,1,0.8,0.2,1
50.716,1.5,1.51,35.29,1,0.8,0.2,1
50.809,1.5,1.49,36.86,1,0.8,0.2,1
50.903,1.5,1.51,34.51,1,0.8,0.2,1
51.012,1.5,1.51,35.29,1,0.8,0.2,1
51.106,1.5,1.49,36.86,1,0.8,0.2,1
51.215,1.5,1.49,36.08,1,0.8,0.2,1
51.309,1.5,1.51,34.51,1,0.8,0.2,1
51.402,1.5,1.49,36.86,1,0.8,0.2,1
51.511,1.5,1.49,36.08,1,0.8,0.2,1
51.605,1.5,1.51,34.51,1,0.8,0.2,1
51.714,1.5,1.51,35.29,1,0.8,0.2,1
51.808,1.5,1.51,35.29,1,0.8,0.2,1
51.901,1.5,1.51,35.29,1,0.8,0.2,1
52.011,1.5,1.49,36.47,1,0.8,0.2,1
52.104,1.5,1.49,35.69,1,0.8,0.2,1
52.213,1.5,1.49,36.08,1,0.8,0.2,1
52.307,1.5,1.48,37.25,1,0.8,0.2,1
52.401,1.5,1.49,35.29,1,0.8,0.2,1
52.51,1.5,1.51,34.9,1,0.8,0.2,1
52.603,1.5,1.49,36.86,1,0.8,0.2,1
52.713,1.5,1.49,36.08,1,0.8,0.2,1
52.806,1.5,1.51,34.9,1,0.8,0.2,1
52.915,1.5,1.51,35.69,1,0.8,0.2,1
53.009,1.5,1.51,35.69,1,0.8,0.2,1
53.103,1.5,1.51,35.69,1,0.8,0.2,1
53.212,1.5,1.52,34.51,1,0.8,0.2,1
53.305,1.5,1.51,36.08,1,0.8,0.2,1
53.415,1.5,1.51,35.29,1,0.8,0.2,1
53.508,1.5,1.49,36.47,1,0.8,0.2,1
53.602,1.5,1.51,34.51,1,0.8,0.2,1
53.711,1.5,1.51,35.29,1,0.8,0.2,1
53.805,1.5,1.51,35.29,1,0.8,0.2,1
53.914,1.5,1.49,36.47,1,0.8,0.2,1
54.007,1.5,1.49,35.69,1,0.8,0.2,1
54.101,1.5,1.49,35.69,1,0.8,0.2,1
54.21,1.5,1.49,35.69,1,0.8,0.2,1
54.304,1.5,1.48,37.25,1,0.8,0.2,1
54.413,1.5,1.49,35.29,1,0.8,0.2,1
54.507,1.5,1.51,34.51,1,0.8,0.2,1
54.616,1.5,1.49,36.47,1,0.8,0.2,1
54.709,1.5,1.49,36.08,1,0.8,0.2,1
54.803,1.5,1.49,36.08,1,0.8,0.2,1
54.912,1.5,1.51,34.9,1,0.8,0.2,1
55.006,1.5,1.49,36.86,1,0.8,0.2,1
55.115,1.5,1.51,34.9,1,0.8,0.2,1
55.209,1.5,1.51,35.69,1,0.8,0.2,1
55.302,1.5,1.52,34.12,1,0.8,0.2,1
55.411,1.5,1.49,37.25,1,0.8,0.2,1
55.505,1.5,1.51,34.51,1,0.8,0.2,1
55.614,1.5,1.49,36.47,1,0.8,0.2,1
55.708,1.5,1.49,36.08,1,0.8,0.2,1
55.801,1.5,1.49,36.08,1,0.8,0.2,1
55.911,1.5,1.49,36.08,1,0.8,0.2,1
56.004,1.5,1.51,34.51,1,0.8,0.2,1
56.113,1.5,1.49,36.86,1,0.8,0.2,1
56.207,1.5,1.51,34.9,1,0.8,0.2,1
56.301,1.5,1.51,35.69,1,0.8,0.2,1
56.41,1.5,1.49,36.47,1,0.8,0.2,1
56.503,1.5,1.49,36.08,1,0.8,0.2,1
56.613,1.5,1.49,36.08,1,0.8,0.2,1
56.706,1.5,1.51,34.9,1,0.8,0.2,1
56.815,1.5,1.49,36.86,1,0.8,0.2,1
56.909,1.5,1.51,34.9,1,0.8,0.2,1
57.003,1.5,1.51,35.69,1,0.8,0.2,1
57.112,1.5,1.49,36.86,1,0.8,0.2,1
57.205,1.5,1.49,36.08,1,0.8,0.2,1
57.315,1.5,1.49,36.08,1,0.8,0.2,1
57.408,1.5,1.51,34.9,1,0.8,0.2,1
57.502,1.5,1.51,35.69,1,0.8,0.2,1
57.611,1.5,1.49,36.86,1,0.8,0.2,1
57.705,1.5,1.49,36.08,1,0.8,0.2,1
57.814,1.5,1.51,34.9,1,0.8,0.2,1
57.907,1.5,1.51,35.69,1,0.8,0.2,1
58.001,1.5,1.51,35.69,1,0.8,0.2,1
58.11,1.5,1.51,35.69,1,0.8,0.2,1
58.204,1.5,1.51,35.69,1,0.8,0.2,1
58.313,1.5,1.49,36.47,1,0.8,0.2,1
58.407,1.5,1.51,34.51,1,0.8,0.2,1
58.516,1.5,1.51,35.69,1,0.8,0.2,1
58.609,1.5,1.49,36.86,1,0.8,0.2,1
58.703,1.5,1.49,36.08,1,0.8,0.2,1
58.812,1.5,1.49,36.08,1,0.8,0.2,1
58.906,1.5,1.49,36.08,1,0.8,0.2,1
59.015,1.5,1.49,36.08,1,0.8,0.2,1
59.109,1.5,1.51,34.9,1,0.8,0.2,1
59.202,1.5,1.49,36.86,1,0.8,0.2,1
59.311,1.5,1.49,36.08,1,0.8,0.2,1
59.405,1.5,1.51,34.9,1,0.8,0.2,1
59.514,1.5,1.51,35.69,1,0.8,0.2,1
59.608,1.5,1.51,35.69,1,0.8,0.2,1
59.701,1.5,1.49,36.86,1,0.8,0.2,1
59.811,1.5,1.49,36.08,1,0.8,0.2,1
59.904,1.5,1.51,34.9,1,0.8,0.2,1
60.013,1.5,1.51,35.69,1,0.8,0.2,1
60.107,1.5,1.49,36.86,1,0.8,0.2,1
60.201,1.5,1.49,36.08,1,0.8,0.2,1
60.31,1.5,1.49,36.08,1,0.8,0.2,1
60.403,1.5,1.51,34.9,1,0.8,0.2,1
